num_items,has_electronics,state,order_total,avg_item_price,will_reorder
5,1,CA,156.49,31.3,1
2,0,CA,630.8,315.4,1
6,0,NE,112.47,18.74,0
3,0,IN,338.88,112.96,0
1,1,MN,1365.83,1365.83,1
3,1,TN,189.87,63.29,0
3,0,OR,1292.44,430.81,1
4,0,KS,307.81,76.95,0
6,1,TX,1299.59,216.6,1
4,0,MI,830.13,207.53,0
3,1,OH,1323.4,441.13,1
1,0,IL,269.97,269.97,1
2,0,IL,1154.95,577.48,1
2,0,MN,1037.01,518.5,0
6,1,MN,837.25,139.54,1
5,0,KS,1225.35,245.07,0
5,0,SD,990.0,198.0,0
2,1,KS,1321.72,660.86,1
3,1,SD,602.54,200.85,0
3,1,CO,905.39,301.8,0
4,0,MN,1312.37,328.09,0
6,1,SD,361.48,60.25,1
4,0,CO,754.32,188.58,1
5,0,IN,1443.08,288.62,1
2,0,NE,736.72,368.36,0
3,0,SD,416.6,138.87,0
2,1,IN,559.06,279.53,1
1,0,OH,1333.37,1333.37,1
2,0,CO,1434.58,717.29,0
1,1,MA,1427.66,1427.66,1
4,1,MA,1063.47,265.87,1
4,1,SD,788.92,197.23,0
5,0,FL,314.9,62.98,1
2,1,CO,228.67,114.34,1
2,0,OH,136.66,68.33,1
1,1,MA,75.69,75.69,1
4,0,TN,1323.27,330.82,1
1,1,OH,1223.18,1223.18,1
4,0,CO,873.34,218.34,1
1,0,TN,1498.15,1498.15,1
4,0,MI,1431.93,357.98,0
1,0,OR,999.91,999.91,0
4,0,OH,723.63,180.91,1
6,1,KS,270.65,45.11,0
1,0,SD,797.61,797.61,0
2,1,KS,278.73,139.36,1
5,0,IN,627.75,125.55,0
6,0,CA,1416.84,236.14,1
6,1,MI,545.87,90.98,1
1,1,TX,271.54,271.54,1
5,0,IL,894.48,178.9,1
2,0,NE,923.43,461.72,0
6,1,AZ,331.02,55.17,1
2,0,MN,335.05,167.52,0
4,0,ND,1484.85,371.21,0
5,1,TN,402.76,80.55,1
3,0,OR,1265.38,421.79,1
4,0,MA,731.97,182.99,0
5,1,TX,680.73,136.15,1
1,1,WA,477.7,477.7,0
1,0,NE,1172.05,1172.05,0
2,0,TX,1326.96,663.48,1
6,0,OR,428.63,71.44,1
3,1,TN,187.89,62.63,1
1,1,OR,248.53,248.53,0
5,0,MI,1199.57,239.91,0
6,0,FL,681.95,113.66,1
6,0,ND,241.28,40.21,0
5,0,IN,543.42,108.68,0
6,1,SD,795.64,132.61,1
1,0,IL,1285.47,1285.47,1
5,0,ND,980.53,196.11,0
5,0,WA,305.25,61.05,0
2,0,OH,280.12,140.06,1
3,0,ND,647.88,215.96,0
2,0,OR,159.03,79.52,0
3,1,WA,1145.59,381.86,0
5,1,SD,632.11,126.42,1
6,1,MI,547.38,91.23,1
3,0,MA,788.21,262.74,0
5,1,AZ,1077.99,215.6,1
5,1,FL,875.55,175.11,1
2,0,OR,1213.48,606.74,1
2,0,CA,962.58,481.29,1
6,0,TN,1192.56,198.76,1
4,0,CO,1060.33,265.08,0
1,1,MA,330.03,330.03,1
4,0,IN,125.91,31.48,0
4,0,TN,1359.93,339.98,1
6,0,TN,1421.2,236.87,1
3,0,KS,1104.05,368.02,0
6,0,OH,1100.1,183.35,1
6,0,OH,441.71,73.62,1
5,0,IL,836.54,167.31,1
5,1,WA,1488.75,297.75,1
5,1,SD,1291.41,258.28,1
1,1,WA,491.37,491.37,0
3,1,CA,486.52,162.17,1
3,1,MN,751.19,250.4,1
5,1,OH,636.67,127.33,1
4,1,WA,588.17,147.04,0
1,1,SD,959.11,959.11,0
4,0,NE,66.66,16.66,0
2,0,SD,1156.84,578.42,0
3,1,OH,1123.08,374.36,1
3,0,WA,1253.97,417.99,0
4,0,SD,1270.1,317.52,0
1,0,ND,871.28,871.28,0
3,0,CO,1181.11,393.7,0
4,1,KS,763.97,190.99,0
6,0,OR,1429.72,238.29,1
6,0,OR,326.51,54.42,1
1,0,OH,1377.64,1377.64,1
4,1,NE,424.87,106.22,0
6,0,MI,198.95,33.16,0
1,1,AZ,686.7,686.7,0
5,1,ND,941.63,188.33,1
1,0,WA,384.94,384.94,0
2,0,NE,855.9,427.95,0
5,0,AZ,1221.45,244.29,0
4,1,TX,422.77,105.69,1
5,1,IL,891.47,178.29,1
5,0,CO,542.0,108.4,0
4,0,CA,818.16,204.54,1
4,0,CO,1017.03,254.26,0
6,1,MA,558.11,93.02,1
2,0,TN,1492.0,746.0,0
4,0,IN,867.47,216.87,1
3,0,OH,1245.47,415.16,1
3,1,TN,1101.45,367.15,1
2,1,TN,1286.57,643.28,1
1,0,CO,302.01,302.01,1
1,1,OH,372.7,372.7,1
3,0,OR,756.75,252.25,0
4,1,MA,1285.88,321.47,1
2,0,NE,336.53,168.26,0
1,1,MA,1458.05,1458.05,1
1,0,MI,235.02,235.02,0
5,0,AZ,303.86,60.77,0
3,1,IN,292.49,97.5,1
4,0,ND,899.71,224.93,0
2,0,ND,1380.43,690.22,0
1,0,OH,419.91,419.91,0
5,0,ND,851.9,170.38,0
3,0,WA,304.87,101.62,0
3,0,SD,965.15,321.72,0
2,1,AZ,228.71,114.36,0
1,1,KS,762.4,762.4,0
2,0,OH,1000.01,500.0,1
2,0,NE,889.74,444.87,0
6,1,WA,253.0,42.17,0
5,0,SD,283.99,56.8,0
3,0,MA,1023.52,341.17,1
6,1,MN,1222.92,203.82,1
4,1,KS,1366.71,341.68,1
3,0,WA,1229.74,409.91,0
3,0,TN,1462.19,487.4,1
5,0,IN,641.97,128.39,1
4,1,MI,530.19,132.55,1
1,0,OH,90.87,90.87,1
4,1,MA,702.35,175.59,1
1,0,TN,994.49,994.49,0
4,0,OH,1232.34,308.08,1
2,0,OH,437.81,218.9,0
4,1,TX,794.71,198.68,1
6,0,IL,1009.91,168.32,1
6,0,TX,849.82,141.64,1
5,1,MI,447.33,89.47,1
1,1,CA,1204.61,1204.61,1
3,0,WA,301.37,100.46,0
5,0,MI,1362.22,272.44,1
6,1,IN,1431.27,238.54,1
6,1,ND,580.08,96.68,0
1,0,IN,595.46,595.46,0
6,1,IN,1127.75,187.96,1
6,0,OH,711.62,118.6,1
1,1,ND,91.48,91.48,0
6,0,OR,1383.82,230.64,1
3,0,CA,674.59,224.86,1
2,0,MA,345.07,172.54,0
5,1,CO,855.71,171.14,1
3,1,CO,367.41,122.47,0
3,0,AZ,348.73,116.24,0
2,0,WA,841.31,420.66,0
5,0,TX,617.01,123.4,1
3,1,OH,880.84,293.61,1
6,1,CO,1495.4,249.23,1
2,1,AZ,1295.58,647.79,0
5,0,FL,61.12,12.22,1
4,1,OH,123.31,30.83,1
1,0,TX,934.62,934.62,1
6,0,ND,958.07,159.68,0
2,0,CA,1323.38,661.69,1
1,0,TN,962.13,962.13,0
4,1,CA,380.19,95.05,1
3,1,TN,729.35,243.12,1
3,0,MI,1223.03,407.68,1
5,0,AZ,1388.1,277.62,0
2,0,MN,393.53,196.76,0
